clipped_smiles	ID
[15CH3]C(=O)c1c[nH]cc1C(=O)O	EN300-54732
[15CH3]C(=O)c1c[nH]cc1C(=O)O	EN300-54732
[15CH3]C(=O)c1csc(-c2ccc(Cl)s2)n1	EN300-54753
[15CH3]C(=O)c1ccc(S(=O)(=O)CF)cc1	EN300-5477489
[15CH3]C(=O)c1ccc(C(F)(F)F)o1	EN300-54798
[15CH3]C(=O)c1ccc(C(F)(F)F)s1	EN300-54799
[15CH3]C(=O)CCc1cc(Cl)sc1Cl	EN300-5480051
[15CH3]C(=O)Cc1cccc(O)c1	EN300-54805
[15CH3]C(=O)[C@H]1C[C@@H](C(=O)O)C1	EN300-54842
[15CH3]C(=O)[C@H]1C[C@@H](C(=O)O)C1	EN300-54842
[15CH3]C(=O)c1cccc2c1CCC2	EN300-54844
CC(C)(C)NCC([15CH3])=O	EN300-54858
[15CH3]C(=O)c1c(O)cc(Cl)cc1Cl	EN300-54868
CC1CCN(C(C([15CH3])=O)C(C)C)CC1	EN300-54874
[15CH3]C(=O)C1(C2CCS(=O)(=O)CC2)CC1	EN300-5489099
CCCc1ccc(C([15CH3])=O)cc1	EN300-54920
CCOC(C([15CH3])=O)c1ccccc1	EN300-54926
CC(C)(C)c1ncc(C([15CH3])=O)s1	EN300-54936
[15CH3]C(=O)CSc1ccccc1C#N	EN300-54999
[15CH3]C(=O)c1cccnc1SC(F)(F)F	EN300-55020
Cc1nn(C)c(C([15CH3])=O)c1Br	EN300-55021
CC(C([15CH3])=O)N1CCc2ccccc21	EN300-55030
Cn1c(=O)[nH]c2cc(C([15CH3])=O)ccc21	EN300-55034
CC(CO)C([15CH3])=O	EN300-55072
COc1cc(OC)c(C([15CH3])=O)cc1Cl	EN300-5507970
[15CH3]C(=O)c1cnc(-c2ccc(Cl)s2)s1	EN300-55134
[15CH3]C(=O)C1CCN(S(=O)(=O)C(F)F)C1	EN300-5520441
[15CH3]C(=O)C1(N)CCc2ccccc21	EN300-55234
[15CH3]C(=O)C1(N)CCc2ccccc21	EN300-55264
[15CH3]C(=O)CCCn1cc(Br)cn1	EN300-55284
Cc1cc(C)n(C(C)C([15CH3])=O)n1	EN300-55285
CN(CC([15CH3])=O)c1ccccc1	EN300-55316
CC(C)c1csc(C([15CH3])=O)n1	EN300-55322
[15CH3]C(=O)C1(F)CCC1	EN300-55347
[15CH3]C(=O)C1(F)CC1	EN300-55348
CC(=O)NC1(C([15CH3])=O)CCC(C)CC1	EN300-55350
CC(C)Oc1cccc(C([15CH3])=O)c1	EN300-55357
Cn1ccnc1SCC([15CH3])=O	EN300-55363
[15CH3]C(=O)CNc1nccs1	EN300-55372
[15CH3]C(=O)C(F)(F)S(=O)(=O)F	EN300-55379
C[C@@H](NC(=O)OC(C)(C)C)C([15CH3])=O	EN300-55380
CC(=O)c1cc(C([15CH3])=O)cs1	EN300-55401
Cc1c(C([15CH3])=O)cnn1CCC#N	EN300-55404
COC(=O)NC(CC(C)C)C([15CH3])=O	EN300-55409
CC(C)(CCC([15CH3])=O)c1ccccc1	EN300-55418
[15CH3]C(=O)COc1ccc(CC#N)cc1	EN300-55431
[15CH3]C(=O)Cc1ccc2nc(Cl)sc2c1	EN300-5543214
CC(C)c1c(C([15CH3])=O)cnn1C	EN300-55465
[15CH3]C(=O)c1c(O)cccc1Cl	EN300-55493
COC(C([15CH3])=O)c1ccc(Cl)cc1Cl	EN300-5549570
COC(C([15CH3])=O)c1c(Cl)cccc1Cl	EN300-5549573
[15CH3]C(=O)COc1ccc(C(N)=O)cc1	EN300-55498
[15CH3]C(=O)C1Cc2cc(Br)ccc21	EN300-5550844
CC(CC([15CH3])=O)C1CC1	EN300-55512
CC(C)OCC([15CH3])=O	EN300-55514
CC1CCCCC1CC([15CH3])=O	EN300-55515
Cc1sc(C([15CH3])=O)c(C)c1Br	EN300-5553381
[15CH3]C(=O)[C@@H](N)Cc1cc(Cl)ccc1Cl	EN300-5560653
Cn1cc(C2CC2C([15CH3])=O)cn1	EN300-55610
[15CH3]C(=O)c1cnc2ccccc2c1	EN300-55633
CCCC(NC(N)=O)C([15CH3])=O	EN300-55647
[15CH3]C(=O)c1csc(-c2ccccn2)n1	EN300-55653
CN(CC([15CH3])=O)Cc1ccccc1	EN300-55668
Cc1nccn1C(C)C([15CH3])=O	EN300-55707
[15CH3]C(=O)CCC1CCCNC1	EN300-55767
[15CH3]C(=O)c1cc2c(cc1O)CCCC2	EN300-55769
[15CH3]C(=O)C(F)(F)c1ccc(F)cc1	EN300-55774
CC(OCC1CC1)C([15CH3])=O	EN300-55839
[15CH3]C(=O)c1[nH]nc(C2CC2)c1Br	EN300-55856
[15CH3]C(=O)CCCn1ccnc1	EN300-55875
COC(C([15CH3])=O)c1ccc(Br)cc1	EN300-5589791
[15CH3]C(=O)c1ccc(Cl)cc1NC(N)=O	EN300-55907
Cc1ncc(C([15CH3])=O)s1	EN300-55912
CCc1ncc(C([15CH3])=O)s1	EN300-55918
[15CH3]C(=O)c1nccc2ccccc12	EN300-55949
CC(C)Oc1ccc(Cl)c(C([15CH3])=O)n1	EN300-55970
Cc1cc(C([15CH3])=O)c(C(=O)O)s1	EN300-56023
Cc1cc(C(=O)O)c(C([15CH3])=O)s1	EN300-56023
COCc1nc(C([15CH3])=O)cs1	EN300-56033
[15CH3]C(=O)c1nnc2c(Cl)cc(Cl)cn12	EN300-56073
CN(CC([15CH3])=O)C1CC1	EN300-56078
CC(C)C[C@@H](N)C([15CH3])=O	EN300-56092
[15CH3]C(=O)C(F)Cc1cc(Cl)sc1Cl	EN300-5609601
[15CH3]C(=O)[C@@]12CCC[C@@H](CN1)C2	EN300-56099
[15CH3]C(=O)C1CC1c1cccc(F)c1	EN300-56106
Cc1ccc(C2CC2C([15CH3])=O)cc1C	EN300-56107
[15CH3]C(=O)c1ccc(Br)nn1	EN300-56121
CCCOc1ccccc1C([15CH3])=O	EN300-56136
[15CH3]C(=O)c1ccc(F)c(C(F)(F)F)c1	EN300-56138
Cc1nn(C(F)F)c(C)c1CC([15CH3])=O	EN300-56141
[15CH3]C(=O)CC(C1CC1)C1CC1	EN300-56162
COc1cc(Cl)ccc1C([15CH3])=O	EN300-56168
CC(=O)N1CSCC1C([15CH3])=O	EN300-56202
[15CH3]C(=O)CNCc1ccccc1	EN300-56216
[15CH3]C(=O)C1NCCc2ccccc21	EN300-56240
[15CH3]C(=O)CNCc1ccccc1	EN300-56244
CN(CCC([15CH3])=O)C(=O)OC(C)(C)C	EN300-56262
[15CH3]C(=O)COc1ccc(C#N)cc1Cl	EN300-56344
CCN(CC)c1ccc(C([15CH3])=O)cn1	EN300-56350
[15CH3]C(=O)CCc1cscn1	EN300-56392
CC(C)Oc1cccc(CC([15CH3])=O)c1	EN300-56394
[15CH3]C(=O)c1ccc(F)cc1O	EN300-56429
[15CH3]C(=O)CCNC1CCCC1	EN300-56477
[15CH3]C(=O)c1cc(O)c(O)cn1	EN300-5652201
CC(Cc1cccc(F)c1)C([15CH3])=O	EN300-56537
CC(Cc1ccc(F)cc1)C([15CH3])=O	EN300-56538
[15CH3]C(=O)C(F)(F)c1cccc(Cl)c1	EN300-56542
Cc1nc(C([15CH3])=O)cs1	EN300-56552
CC(OCC1CCCO1)C([15CH3])=O	EN300-56570
CC(C)(N)CCC([15CH3])=O	EN300-56871
[15CH3]C(=O)C1CC(c2ccccc2)C1	EN300-56880
[15CH3]C(=O)c1csc(C2CC2)n1	EN300-56900
CN(C)c1ccccc1C([15CH3])=O	EN300-56902
CC(OCC1CCCCO1)C([15CH3])=O	EN300-56927
Cc1cc(C([15CH3])=O)c2c(=O)[nH][nH]c2n1	EN300-56938
[15CH3]C(=O)c1cccc(CO)c1	EN300-56953
CCN(C)c1ccc(C([15CH3])=O)cc1	EN300-56958
[15CH3]C(=O)C1CC1c1cccnc1	EN300-56975
COc1ccc(CCC([15CH3])=O)cc1O	EN300-56998
[15CH3]C(=O)c1ccc(-c2ccccc2)[nH]1	EN300-57076
[15CH3]C(=O)C1CCc2nccn2C1	EN300-57092
CC(C)c1ncc(Cl)c(C([15CH3])=O)n1	EN300-57121
[15CH3]C(=O)c1c(O)cc(F)cc1F	EN300-57222
CCNCC([15CH3])=O	EN300-57262
CCN(CC([15CH3])=O)C(=O)OC(C)(C)C	EN300-57264
CC1(C([15CH3])=O)OCCc2ccccc21	EN300-57266
[15CH3]C(=O)[C@@H](N)Cc1c[nH]cn1	EN300-57334
[15CH3]C(=O)c1ccnc(-n2ccnc2)c1	EN300-57357
[15CH3]C(=O)c1cccnc1N1CCCC1	EN300-57393
CN(CC([15CH3])=O)C1CCS(=O)(=O)C1	EN300-57403
[15CH3]C(=O)C1(N)CC1	EN300-57568
CN1CCCC(C([15CH3])=O)C1	EN300-57589
CN1CCC(C([15CH3])=O)CC1	EN300-57645
[15CH3]C(=O)c1cccc(NCCO)c1	EN300-57841
[15CH3]C(=O)Cn1ccnc1	EN300-57904
CN(C)c1ncccc1C([15CH3])=O	EN300-57927
CC(CN1CCCCC1)C([15CH3])=O	EN300-58036
Cc1nccn1CCC([15CH3])=O	EN300-58054
CC(C)Sc1ncccc1C([15CH3])=O	EN300-58083
CC(NCc1ccccc1)C([15CH3])=O	EN300-58106
CC(N)C(C)c1ccc(C([15CH3])=O)o1	EN300-5825885
COC(C([15CH3])=O)C1CC(C)(C)C1	EN300-5826495
[15CH3]C(=O)c1cccc(CCN)c1	EN300-58280
CC(C)C(C([15CH3])=O)n1cncn1	EN300-58368
CC(N)(C([15CH3])=O)c1ccccc1	EN300-58391
CN(C)c1cc(Br)ccc1C([15CH3])=O	EN300-58465
CN(C)c1ccc(C([15CH3])=O)cc1F	EN300-58580
CN(C)c1ccccc1C([15CH3])=O	EN300-58586
CN(C)C(C([15CH3])=O)c1ccccc1	EN300-58606
[15CH3]C(=O)CC1(n2cc(Br)cn2)CC1	EN300-5860917
[15CH3]C(=O)C(N)CCC(O)C(F)(F)F	EN300-58737
CCN(C)c1ccc(C([15CH3])=O)cc1	EN300-58738
[15CH3]C(=O)C(N)c1cccnc1	EN300-58785
[15CH3]C(=O)c1ccc(C(N)=O)nc1	EN300-58864
CNCC([15CH3])=O	EN300-58870
[15CH3]C(=O)C1CC1c1ccncc1	EN300-58874
[15CH3]C(=O)c1ccc(C(N)=O)cn1	EN300-58880
[15CH3]C(=O)c1ccsc1C(=O)O	EN300-58883
[15CH3]C(=O)c1sccc1C(=O)O	EN300-58883
[15CH3]C(=O)C1(C(F)(F)F)CCNC1	EN300-58946
[15CH3]C(=O)C1COc2ccccc21	EN300-58952
[15CH3]C(=O)c1coc2ccccc12	EN300-58953
CC(C)c1csc(C([15CH3])=O)n1	EN300-58956
CCC(OC)C([15CH3])=O	EN300-59017
CC(Oc1ccc(F)c(F)c1)C([15CH3])=O	EN300-59037
[15CH3]C(=O)c1cc2cc(Br)sc2[nH]1	EN300-59040
[15CH3]C(=O)c1cscn1	EN300-59046
CC[C@@H](N)C([15CH3])=O	EN300-59098
[15CH3]C(=O)CCc1ccccn1	EN300-59179
[15CH3]C(=O)Cn1cccc1	EN300-59195
[15CH3]C(=O)c1cc(S(N)(=O)=O)c[nH]1	EN300-59196
[15CH3]C(=O)[C@@H]1Cc2ccccc2N1	EN300-59226
C[C@@H](OCc1ccccc1)C([15CH3])=O	EN300-59230
[15CH3]C(=O)c1ccnc(NC2CC2)c1	EN300-59244
[15CH3]C(=O)CCc1ccc(Br)cc1F	EN300-59251
[15CH3]C(=O)Cc1cccc(Br)c1	EN300-59283
CC(C)(O)C([15CH3])=O	EN300-59285
Cc1sc(S(N)(=O)=O)cc1C([15CH3])=O	EN300-59312
[15CH3]C(=O)C1(O)CC(F)(F)C1	EN300-5932631
[15CH3]C(=O)c1ccc(S(N)(=O)=O)s1	EN300-59386
CCS(=O)(=O)c1ccc(C([15CH3])=O)cc1	EN300-59447
CC(C)Cc1nc(C([15CH3])=O)cs1	EN300-59472
[15CH3]C(=O)CCCC(N)=O	EN300-59478
[15CH3]C(=O)C1CNC(=O)C1	EN300-59487
[15CH3]C(=O)CC1C(=O)Nc2ccccc21	EN300-59490
Cc1cc(S(N)(=O)=O)sc1C([15CH3])=O	EN300-59503
CC(C)N(C)c1ccc(C([15CH3])=O)cc1	EN300-59612
[15CH3]C(=O)C(N)c1ccc(Br)cc1	EN300-59640
Cn1ccnc1C([15CH3])=O	EN300-59697
[15CH3]C(=O)C1CSc2ccccc2O1	EN300-59706
[15CH3]C(=O)c1ccc(CS(N)(=O)=O)cc1	EN300-59722
[15CH3]C(=O)c1cc(O)nc(C(F)F)n1	EN300-5972267
[15CH3]C(=O)C1CC1(F)F	EN300-59738
CCCN(C)c1ccc(C([15CH3])=O)cc1	EN300-59793
[15CH3]C(=O)C(N)c1cccc(Br)c1	EN300-59829
[15CH3]C(=O)c1cc(S(N)(=O)=O)ccc1O	EN300-59834
[15CH3]C(=O)c1csc(Cl)c1Br	EN300-5987184
CC(C)Cc1ncc(C([15CH3])=O)s1	EN300-59875
CSc1ccc(CC(N)C([15CH3])=O)cc1	EN300-59878
[15CH3]C(=O)CN1CCC(CO)CC1	EN300-59879
[15CH3]C(=O)C(N)c1ccc(Br)cc1	EN300-59905
Cc1ccccc1C(C)(C)C([15CH3])=O	EN300-59912
Cc1nc2cc(C([15CH3])=O)ccc2n1C	EN300-59914
COc1ccccc1C(C)(C)C([15CH3])=O	EN300-59917
Cc1nn(C)c(C)c1C(C)C([15CH3])=O	EN300-59983
[15CH3]C(=O)Cc1c[nH]c2cc(F)ccc12	EN300-60019
CSc1ccc(CC(N)C([15CH3])=O)cc1	EN300-60021
[15CH3]C(=O)COCC1CCCO1	EN300-60033
[15CH3]C(=O)c1cnc(N)c(Cl)c1	EN300-60072
Cc1cccc2cc(C([15CH3])=O)oc12	EN300-60132
[15CH3]C(=O)[C@H]1CCCN1	EN300-60161
[15CH3]C(=O)[C@H](N)Cc1ccccc1	EN300-60166
[15CH3]C(=O)CNCc1ccccn1	EN300-60171
Cc1nc(C(C)(C)C)sc1C([15CH3])=O	EN300-60194
[15CH3]C(=O)c1cncs1	EN300-60199
Cn1ncc(C([15CH3])=O)c1C1CC1	EN300-60233
C[C@@H](N)CC([15CH3])=O	EN300-60248
C[C@H](N)CC([15CH3])=O	EN300-60249
[15CH3]C(=O)c1c[nH]c2cc(Cl)ccc12	EN300-60290
[15CH3]C(=O)c1ccc2c(c1)COC2	EN300-60351
Cc1ccc2c(CC([15CH3])=O)c[nH]c2c1	EN300-60375
[15CH3]C(=O)Cc1c[nH]c2cc(Cl)ccc12	EN300-60377
[15CH3]C(=O)[C@H]1CSCN1	EN300-60458
CC(C)C(C([15CH3])=O)N1CCCC1=O	EN300-60474
[15CH3]C(=O)C1CC1c1cccc(Cl)c1	EN300-60485
Cc1ccc(-c2ccc(C([15CH3])=O)s2)s1	EN300-60488
[15CH3]C(=O)C1CC1c1cccc(Br)c1	EN300-60489
CN(C)C(Cc1ccccc1)C([15CH3])=O	EN300-60638
CC(C)(C)c1csc(CC([15CH3])=O)n1	EN300-60640
[15CH3]C(=O)CNC(=O)NCC1CCCC1	EN300-60673
CC(C)(C([15CH3])=O)c1ccc(Cl)c(Cl)c1	EN300-60675
[15CH3]C(=O)Cc1nc2ccccc2s1	EN300-60752
CCc1nc(C)c(C([15CH3])=O)s1	EN300-60756
CN(CC([15CH3])=O)C1CCCC1	EN300-60805
CC1CC(C([15CH3])=O)CCS1(=O)=O	EN300-6082676
CS(=O)(=O)C1(C([15CH3])=O)CCCC1	EN300-60831
[15CH3]C(=O)c1ccc2n[nH]c(=O)n2c1	EN300-60834
Cc1nnc2ccc(C([15CH3])=O)cn12	EN300-60836
[15CH3]C(=O)c1ccc2nncn2c1	EN300-60837
[15CH3]C(=O)c1cc(-c2ccc(Cl)s2)[nH]n1	EN300-60855
Cc1cn(CC([15CH3])=O)c2ccccc12	EN300-60906
CN1CCCC1C([15CH3])=O	EN300-60915
[15CH3]C(=O)c1sccc1C#N	EN300-60920
[15CH3]C(=O)[C@@H](N)c1ccccc1	EN300-60938
[15CH3]C(=O)c1cccc(F)c1F	EN300-61019
[15CH3]C(=O)C1(O)CCCC1(F)F	EN300-6102274
Cc1ccccc1C1(C([15CH3])=O)CC1	EN300-61030
[15CH3]C(=O)c1ccc(-c2cn[nH]c2)cc1	EN300-61043
COc1cc(Br)ccc1C([15CH3])=O	EN300-61189
CN(C)c1ccnc(C([15CH3])=O)c1	EN300-61212
[15CH3]C(=O)Cc1cc(Cl)ccc1Cl	EN300-61228
[15CH3]C(=O)c1cccc(CS(N)(=O)=O)c1	EN300-61232
COC1(C([15CH3])=O)CC(C(F)F)C1	EN300-6127208
[15CH3]C(=O)C1CC1c1ccccc1Br	EN300-61283
[15CH3]C(=O)C1CC1c1ccc(Br)cc1	EN300-61297
[15CH3]C(=O)CCC1CCCCN1	EN300-61315
[15CH3]C(=O)C1CCCCO1	EN300-61323
[15CH3]C(=O)c1ccc(C(N)=O)s1	EN300-61351
Cc1cc(C([15CH3])=O)nc(C)n1	EN300-61391
[15CH3]C(=O)C1(C(F)(F)F)CCNC1	EN300-61407
Cc1noc(Cl)c1CC([15CH3])=O	EN300-61452
[15CH3]C(=O)CNC(=O)CC1CCCCC1	EN300-61471
CCc1ccc(O)c(C([15CH3])=O)c1	EN300-61481
CC(C)c1ccc(O)c(C([15CH3])=O)c1	EN300-61482
CC(C)Oc1ccccc1CC([15CH3])=O	EN300-61521
CCCC(C)CC([15CH3])=O	EN300-61548
[15CH3]C(=O)C1CCC(n2cccc2)CC1	EN300-61630
[15CH3]C(=O)C(N)Cc1ccc(F)cc1	EN300-61659
[15CH3]C(=O)C(F)CC1CC(F)(F)C1	EN300-6167188
COc1ccccc1C1(C([15CH3])=O)CC1	EN300-61674
[15CH3]C(=O)[C@H](N)Cc1ccc(O)cc1	EN300-61693
Cn1ncc(C([15CH3])=O)n1	EN300-61694
[15CH3]C(=O)C1CC(c2ccc(F)cc2)C1	EN300-61702
[15CH3]C(=O)CN1CCCCC1CCO	EN300-61778
COC(C)CC([15CH3])=O	EN300-61796
CCC(CC)C(F)C([15CH3])=O	EN300-6182843
[15CH3]C(=O)c1cncc(Cl)c1	EN300-61853
[15CH3]C(=O)c1ccc(Br)cn1	EN300-61854
Cc1cc(C([15CH3])=O)c2c(C)n[nH]c2n1	EN300-61858
Cc1cc2[nH]c(=O)c(C([15CH3])=O)cn2n1	EN300-61860
Cc1cc(Cl)cc2cc(C([15CH3])=O)[nH]c12	EN300-61872
[15CH3]C(=O)Cc1sccc1C1CC1	EN300-6189602
CC(=O)N1CCCCC1CC([15CH3])=O	EN300-61907
[15CH3]C(=O)c1cc(CN)on1	EN300-61908
Cn1cc(C(N)C([15CH3])=O)cn1	EN300-61917
[15CH3]C(=O)c1cnc2c(c1)NCCO2	EN300-6193505
CCOCC1(C([15CH3])=O)CCC1	EN300-6193595
Cc1cccnc1C([15CH3])=O	EN300-61938
CCN1CC(C([15CH3])=O)NC1=O	EN300-6202123
[15CH3]C(=O)Cc1ccc(C#N)cc1	EN300-62024
Cc1cccn2cc(CC([15CH3])=O)nc12	EN300-62040
CC(C)(C)n1ccnc1SCC([15CH3])=O	EN300-62042
Cc1cc(C([15CH3])=O)c2[nH]ncc2c1	EN300-62058
Cc1nccn1CCCC([15CH3])=O	EN300-62060
[15CH3]C(=O)CCCn1ccnc1	EN300-62061
Cc1noc(C)c1C(C)C([15CH3])=O	EN300-62070
CCn1ncc(C([15CH3])=O)c1C(F)(F)F	EN300-62075
[15CH3]C(=O)C1CC(c2cccc(F)c2)C1	EN300-62087
COc1ncc(Cl)c(C)c1C([15CH3])=O	EN300-6209445
CC(C)(C)C(F)C([15CH3])=O	EN300-6210247
[15CH3]C(=O)CCOc1cccnc1	EN300-62115
CC(C([15CH3])=O)C1CC1	EN300-62131
CC(C)(C)CCC(F)C([15CH3])=O	EN300-6214144
Cc1ccccc1CCC([15CH3])=O	EN300-62147
[15CH3]C(=O)C1CCCC(F)(F)CC1	EN300-6216251
Cc1nsc2ncc(C([15CH3])=O)cc12	EN300-62164
COc1ccc(C([15CH3])=O)cc1C	EN300-62215
CN1CC(C)(C([15CH3])=O)C1	EN300-622278
COCCC(N)C([15CH3])=O	EN300-62236
CC(C)(C([15CH3])=O)n1cc(Cl)cn1	EN300-62244
CC(C)(C([15CH3])=O)n1cc(Br)cn1	EN300-62246
CC1CCCC(CC([15CH3])=O)C1	EN300-62251
CCOC(=O)CC1(C([15CH3])=O)CCCC1	EN300-6225854
[15CH3]C(=O)c1cnn2cccc2c1Cl	EN300-6225870
[15CH3]C(=O)C1CCCC(N)C1	EN300-62261
[15CH3]C(=O)CNC(=O)CC1CCCC1	EN300-62268
[15CH3]C(=O)c1cccn2ccnc12	EN300-62292
[15CH3]C(=O)CCc1cccc(F)c1F	EN300-62307
CCOCC(C)C([15CH3])=O	EN300-6233252
[15CH3]C(=O)CSCC(F)F	EN300-6234335
CC(NC(=O)CC1CCCC1)C([15CH3])=O	EN300-62363
[15CH3]C(=O)c1cc2scc(Cl)c2[nH]1	EN300-6237180
CC(C)(C)Nc1ccc(C([15CH3])=O)cc1	EN300-623934
Cc1cc(C(C)(C)C)ccc1C([15CH3])=O	EN300-623943
CC(CC([15CH3])=O)C1CCCCC1	EN300-62401
CNCc1ccc(C([15CH3])=O)o1	EN300-624133
COc1ccc(C([15CH3])=O)c(Br)c1	EN300-62426
CN(CC([15CH3])=O)[C@@H]1CCC[C@H]1O	EN300-624284
[15CH3]C(=O)c1ccc(C(F)F)s1	EN300-624298
COC1(C([15CH3])=O)CCNC1	EN300-624319
[15CH3]C(=O)c1ccc(-n2cnnc2)cc1	EN300-62433
[15CH3]C(=O)c1cc(C2CC2)oc1C1CC1	EN300-624332
Cc1n[nH]c(Br)c1C([15CH3])=O	EN300-624334
[15CH3]C(=O)CNC(=O)C1CCC1	EN300-62448
[15CH3]C(=O)CCNC(=O)C1CCC1	EN300-62449
[15CH3]C(=O)Cc1ccc2c(c1)COCC2	EN300-6245216
CCOC1(C([15CH3])=O)CC1	EN300-6245909
[15CH3]C(=O)c1ccccc1OCC1CC1	EN300-62482
Cn1ncc(CC([15CH3])=O)c1Br	EN300-6250895
CC1CC(C([15CH3])=O)CCS1	EN300-6250914
[15CH3]C(=O)CC1CCCCCC1(F)F	EN300-6250921
Cn1nc(C([15CH3])=O)c(Br)c1Cl	EN300-6251021
CCC(C)(COC)C([15CH3])=O	EN300-6257459
[15CH3]C(=O)c1ccc2cc(F)ccc2n1	EN300-625790
Cc1cccc(CC([15CH3])=O)c1	EN300-62618
Cc1cc(C([15CH3])=O)cs1	EN300-62620
CC(C)(C([15CH3])=O)c1ccccc1F	EN300-62631
Cc1ccc(C2CC2C([15CH3])=O)s1	EN300-62635
[15CH3]C(=O)Cc1cnn(C2CC2)c1	EN300-6266574
[15CH3]C(=O)c1cnnc(Br)c1	EN300-6271411
[15CH3]C(=O)c1cccc2ncc(Br)n12	EN300-6275921
COC(C([15CH3])=O)C1CCCO1	EN300-6277108
CC(F)(F)CC[C@H](N)C([15CH3])=O	EN300-6278192
Cc1ccc(Cl)c(C([15CH3])=O)c1O	EN300-6278660
[15CH3]C(=O)CCNC(=O)C1CCCCC1	EN300-62802
[15CH3]C(=O)c1cnc[nH]1	EN300-62808
Cc1scc(C([15CH3])=O)c1C1CC1	EN300-6283233
CCC(C([15CH3])=O)c1c(C)noc1C	EN300-62852
COCC1(O)CC(C([15CH3])=O)C1	EN300-6286759
[15CH3]C(=O)[C@@H](N)CC1OCCO1	EN300-6289891
Cc1cccc2c1NCCC2C([15CH3])=O	EN300-630076
[15CH3]C(=O)C1(N)CS(=O)(=O)C1	EN300-6301696
C[C@H](F)CC([15CH3])=O	EN300-6305776
CC1(C)COCCC1C([15CH3])=O	EN300-6312968
CCCSc1cccc(C([15CH3])=O)c1	EN300-6314173
C[C@H]1c2cn[nH]c2CC[C@H]1C([15CH3])=O	EN300-631713
[15CH3]C(=O)C12OC3C4COCC3C1C42	EN300-631721
CCOc1cccc(CC([15CH3])=O)n1	EN300-631727
Cc1cn(C)cc1C([15CH3])=O	EN300-631735
CCc1cnn2ccc(C([15CH3])=O)nc12	EN300-6320955
[15CH3]C(=O)C1CCc2[nH]nc(O)c2C1	EN300-6325266
CCOC(C([15CH3])=O)C1CCCOC1	EN300-6326653
CC(CC(C)(C)C)C(F)C([15CH3])=O	EN300-6328516
Cc1cc(C([15CH3])=O)nc(C(F)F)n1	EN300-6329167
COC(=O)N[C@@H](C([15CH3])=O)C(C)C	EN300-6331717
CC1CCOC1CC([15CH3])=O	EN300-6333444
[15CH3]C(=O)c1cc(Cl)cc2ccncc12	EN300-633451
CC1C(C([15CH3])=O)C(O)C(=O)N1C	EN300-633462
Cc1cc(F)ccc1C(O)C([15CH3])=O	EN300-633472
[15CH3]C(=O)CNCc1cc(Cl)sc1Cl	EN300-6335054
[15CH3]C(=O)[C@H]1C[C@H]1C(=O)NCCO	EN300-6335413
Cc1c(Br)c(CC([15CH3])=O)nn1C	EN300-6337099
Cn1c(=O)[nH]c2cccc(C([15CH3])=O)c21	EN300-634621
COC(=O)N[C@H](C([15CH3])=O)C(C)(C)C	EN300-6347568
CCC1(C([15CH3])=O)CC(F)(F)C1	EN300-634757
[15CH3]C(=O)[C@@H]1CC1(F)F	EN300-6356877
Cn1cnnc1CCCC([15CH3])=O	EN300-6356960
CC(C)(COC1CCCC1)C([15CH3])=O	EN300-6357694
[15CH3]C(=O)c1cccc(OCCF)c1	EN300-6357749
Cc1n[nH]c2ccc(C([15CH3])=O)c(Cl)c12	EN300-6360531
CC1(C)COCCC1CC([15CH3])=O	EN300-6362501
CC1(CC([15CH3])=O)CCCO1	EN300-6364308
[15CH3]C(=O)CC1CCN(C2COC2)C1	EN300-6365527
[15CH3]C(=O)c1ccc(OC(F)F)cc1F	EN300-637397
Cc1cc(F)cc(C([15CH3])=O)c1O	EN300-6374156
[15CH3]C(=O)c1cccc(CO)n1	EN300-637437
COC1CC(CCC([15CH3])=O)C1	EN300-6374409
Cc1cc(CCC([15CH3])=O)no1	EN300-637493
[15CH3]C(=O)c1cn(CCC2CC2)nn1	EN300-6380316
Cn1cc(CC([15CH3])=O)cn1	EN300-63872
C=Cc1cnn(C)c1C([15CH3])=O	EN300-6389361
CNC(C([15CH3])=O)c1ccc(Cl)c(Cl)c1	EN300-63922
CNCC(C)C([15CH3])=O	EN300-63928
[15CH3]C(=O)C1CCCN1C1CCNC1	EN300-63931
[15CH3]C(=O)[C@H]1C[C@](N)(C(=O)O)C1	EN300-63952
[15CH3]C(=O)[C@]1(N)C[C@@H](C(=O)O)C1	EN300-63952
[15CH3]C(=O)[C@@H](N)CCCN	EN300-63956
[15CH3]C(=O)c1cccc(-n2cccn2)c1	EN300-63969
CC1Cc2cc(C([15CH3])=O)ccc2O1	EN300-63992
COc1c(C)ncnc1C([15CH3])=O	EN300-6402037
CN(C)Cc1ccc(C([15CH3])=O)cc1	EN300-64034
CC(C([15CH3])=O)c1c(Cl)cccc1Cl	EN300-64035
COc1cc(C)c(CC([15CH3])=O)cn1	EN300-6404968
[15CH3]C(=O)c1ccn2ncc(Br)c2c1	EN300-640511
[15CH3]C(=O)c1cccc2c1CCCCC2	EN300-640664
[15CH3]C(=O)c1cnn(C2CCC2)c1	EN300-640682
[15CH3]C(=O)c1ccnn1C1CCC1	EN300-640686
CCSc1c[nH]c(=O)c(C([15CH3])=O)c1	EN300-640697
[15CH3]C(=O)c1ccc(C#N)[nH]c1=O	EN300-640698
CC[C@@H]1OCC[C@H]1C([15CH3])=O	EN300-640711
Cc1nsnc1CC([15CH3])=O	EN300-6409059
CC(CN)C([15CH3])=O	EN300-64099
