smiles,ID,rb,mw,heavy,chiral,hba,hbd,het_count,rings,rac,clogp,qed,rb_MPO,mw_MPO,heavy_MPO,het_count_MPO,hba_MPO,hbd_MPO,rac_MPO,rings_MPO,MPO
C[C@@]1(C[C@@H]1C(O)=O)c1ccccc1,EN300-244889,2.0,176.215,13.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0488,0.7483446655856699,0.8,0.5157708333333333,0.4666666666666667,1.0,1.0,1.0,1.0,0.8572439828530728,0.17516947159687812
OC(=O)c1cccc(c1)S(F)(=O)=O,EN300-24489,2.0,204.17799999999994,13.0,0.0,3.0,1.0,6.0,1.0,0.0,1.0430000000000001,0.7304413270789271,0.8,0.3992583333333336,0.4666666666666667,0.0,0.5,1.0,1.0,1.0,0.35695
OCC1(CCOCC1)C(O)=O,EN300-244909,2.0,160.169,11.0,0.0,3.0,2.0,4.0,1.0,0.0,-0.1399000000000002,0.5896699582851285,0.8,0.5826291666666666,0.6,0.0,0.5,0.6666666666666667,1.0,1.0,0.3589063725490196
OC(=O)CCc1c[nH]nn1,EN300-244947,3.0,141.13,10.0,0.0,3.0,2.0,5.0,1.0,0.0,-0.1781000000000001,0.6116544074037548,0.7,0.6619583333333334,0.6666666666666667,0.0,0.5,0.6666666666666667,1.0,1.0,0.36525980392156854
OC(=O)c1ccnc2OCCc12,EN300-24495287,1.0,165.14799999999997,12.0,0.0,3.0,1.0,4.0,2.0,0.0,0.7146999999999999,0.6654560865682864,0.9,0.5618833333333335,0.5333333333333333,0.0,0.5,1.0,1.0,0.8572439828530728,0.3148425108125644
OC(=O)c1ccc2nccn2c1,EN300-244979,1.0,162.148,12.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0324999999999998,0.6809322578956973,0.9,0.5743833333333334,0.5333333333333333,0.0,0.5,1.0,1.0,0.8572439828530728,0.3133719225772703
COC(=O)[C@@H](N)CCC(O)=O,EN300-244993,4.0,161.157,11.0,1.0,4.0,2.0,5.0,0.0,0.0,-0.6484999999999999,0.5346439642607541,0.6,0.5785125,0.6,0.0,0.0,0.6666666666666667,1.0,0.8572439828530728,0.473670451989035
COC(=O)[C@@H](N)CC(O)=O,EN300-244995,3.0,147.13000000000002,10.0,1.0,4.0,2.0,5.0,0.0,0.0,-1.0385999999999993,0.4975420672395994,0.7,0.6369583333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,1.0,0.8572439828530728,0.4354219225772703
OC(=O)c1nc2CCCCn2c1Cl,EN300-244997,1.0,200.625,13.0,0.0,3.0,1.0,5.0,2.0,0.0,1.571,0.7488876757829585,0.9,0.4140625,0.4666666666666667,0.0,0.5,1.0,1.0,0.8572439828530728,0.34007633434197615
Cc1oc(CN)nc1C(O)=O,EN300-24501038,2.0,156.14100000000002,11.0,0.0,4.0,2.0,5.0,1.0,0.0,0.1399200000000001,0.6352112565166931,0.8,0.5994124999999999,0.6,0.0,0.0,0.6666666666666667,1.0,1.0,0.41575539215686275
OC(=O)CC1CCCCC11CC1,EN300-24501688,2.0,168.23599999999996,12.0,1.0,1.0,1.0,2.0,2.0,1.0,2.4315000000000007,0.6871774063780277,0.8,0.5490166666666668,0.5333333333333333,1.0,1.0,1.0,0.5,0.8572439828530728,0.22223858924393702
Cc1nn(C)cc1CC(O)=O,EN300-245061,2.0,154.16899999999998,11.0,0.0,3.0,1.0,4.0,1.0,0.0,0.35562,0.6685348576202466,0.8,0.6076291666666667,0.6,0.0,0.5,1.0,1.0,1.0,0.3167495098039216
COC(=O)C1(CC(O)=O)CCCC1,EN300-24506449,3.0,186.20699999999994,13.0,0.0,3.0,1.0,4.0,1.0,0.0,1.1944999999999997,0.672352521748183,0.7,0.4741375000000003,0.4666666666666667,0.0,0.5,1.0,1.0,1.0,0.3716700980392157
Cn1ncc2CC(CCc12)C(O)=O,EN300-24506528,1.0,180.207,13.0,1.0,3.0,1.0,4.0,2.0,1.0,0.6096000000000001,0.6884940812687081,0.9,0.4991375,0.4666666666666667,0.0,0.5,1.0,0.5,0.8572439828530728,0.38889104022432897
NC(CC(F)(F)C(O)=O)C(O)=O,EN300-24508330,4.0,183.10999999999999,12.0,1.0,3.0,3.0,7.0,0.0,1.0,-0.4917000000000005,0.545433517154164,0.6,0.4870416666666667,0.5333333333333333,0.0,0.5,0.33333333333333337,0.5,0.8572439828530728,0.5314905500282506
COc1c(C)ccc(C(O)=O)c1F,EN300-24509061,2.0,184.16599999999997,13.0,0.0,2.0,1.0,4.0,1.0,0.0,1.8409200000000001,0.7623165517300967,0.8,0.48264166666666686,0.4666666666666667,0.0,1.0,1.0,1.0,1.0,0.28831666666666655
CC(C)n1nc(cc1C)C(O)=O,EN300-245113,2.0,168.19599999999997,12.0,0.0,3.0,1.0,4.0,1.0,0.0,1.47062,0.7270581615768379,0.8,0.5491833333333335,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.3314686274509804
CC1(C)CC2(CC2C(O)=O)CCO1,EN300-245130,1.0,184.23499999999996,13.0,2.0,2.0,1.0,3.0,2.0,2.0,1.6663,0.6738527819806556,0.9,0.48235416666666686,0.4666666666666667,0.5,1.0,1.0,0.0,0.8572439828530728,0.3320420206164859
OC(=O)c1cc2cc(Cl)cc(Cl)c2[nH]1,EN300-245132,1.0,230.05,14.0,0.0,1.0,2.0,5.0,2.0,0.0,3.1729000000000003,0.789809931471861,0.9,0.29145833333333326,0.4,0.0,1.0,0.6666666666666667,1.0,0.8572439828530728,0.34273564806746637
OC(=O)c1nnn[nH]1,EN300-245137,1.0,114.06400000000002,8.0,0.0,4.0,2.0,6.0,1.0,0.0,-1.1021000000000003,0.4829627563677429,0.9,0.7747333333333333,0.8,0.0,0.0,0.6666666666666667,1.0,1.0,0.34807058823529413
OC(=O)[C@@H]1C[C@H]1C(F)(F)F,EN300-245139,1.0,154.087,10.0,2.0,1.0,1.0,5.0,1.0,0.0,1.2694,0.6169974834029204,0.9,0.6079708333333333,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.2265132352941176
CC(OCc1cncs1)C(O)=O,EN300-245158,4.0,187.21999999999997,12.0,1.0,4.0,1.0,5.0,1.0,1.0,1.1328,0.76725269224297,0.6,0.46991666666666676,0.5333333333333333,0.0,0.0,1.0,0.5,1.0,0.5055
Cc1cc2CCCc2c(C(O)=O)c1C,EN300-24516099,1.0,190.242,14.0,0.0,1.0,1.0,2.0,2.0,0.0,2.4903400000000007,0.7382927044038976,0.9,0.4573250000000001,0.4,1.0,1.0,1.0,1.0,0.8572439828530728,0.166359177479231
Cn1cnc2CCC(Cc12)C(O)=O,EN300-24518605,1.0,180.207,13.0,1.0,3.0,1.0,4.0,2.0,1.0,0.6095999999999999,0.6884940812687081,0.9,0.4991375,0.4666666666666667,0.0,0.5,1.0,0.5,0.8572439828530728,0.38889104022432897
COc1nc(co1)C(O)=O,EN300-245205,2.0,143.09799999999998,10.0,0.0,4.0,1.0,5.0,1.0,0.0,0.3813999999999999,0.6474209707164059,0.8,0.6537583333333334,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,0.36230294117647055
CC1NCCCC1C(O)=O,EN300-245214,1.0,143.18599999999998,10.0,2.0,2.0,2.0,3.0,1.0,2.0,0.4591,0.5602911992524586,0.9,0.6533916666666668,0.6666666666666667,0.5,1.0,0.6666666666666667,0.0,1.0,0.3192088235294117
CC1(C)CNC(CO1)C(O)=O,EN300-245221,1.0,159.18499999999997,11.0,1.0,3.0,2.0,4.0,1.0,1.0,-0.1620000000000002,0.5577676543276003,0.9,0.5867291666666667,0.6,0.0,0.5,0.6666666666666667,0.5,1.0,0.3937181372549019
COc1cc(cc(F)c1C#N)C(O)=O,EN300-245228,2.0,195.149,14.0,0.0,3.0,1.0,5.0,1.0,0.0,1.40418,0.7738149122060196,0.8,0.4368791666666667,0.4,0.0,0.5,1.0,1.0,1.0,0.360367156862745
Cc1nnc(s1)C(O)=O,EN300-245279,1.0,144.155,9.0,0.0,4.0,1.0,5.0,1.0,0.0,0.54472,0.6245621540913968,0.9,0.6493541666666667,0.7333333333333334,0.0,0.0,1.0,1.0,1.0,0.3314485294117647
CCC(N)(C1CC1)C(O)=O,EN300-245281,3.0,143.18599999999998,10.0,1.0,2.0,2.0,3.0,1.0,1.0,0.5884999999999998,0.6073315540145755,0.7,0.6533916666666668,0.6666666666666667,0.5,1.0,0.6666666666666667,0.5,1.0,0.3074441176470588
OC(=O)C1(CF)CCC1,EN300-245290,2.0,132.13400000000001,9.0,0.0,1.0,1.0,3.0,1.0,0.0,1.2108,0.6127420961565134,0.8,0.6994416666666666,0.7333333333333334,0.5,1.0,1.0,1.0,1.0,0.17261470588235295
NC1(CCNCC1)C(O)=O,EN300-245341,1.0,144.17399999999998,10.0,0.0,3.0,3.0,4.0,1.0,0.0,-0.8481000000000001,0.44792211425969963,0.9,0.649275,0.6666666666666667,0.0,0.5,0.33333333333333337,1.0,1.0,0.3589088235294118
OC(=O)c1n[nH]c2ccc(O)cc12,EN300-245389,1.0,178.147,13.0,0.0,3.0,3.0,5.0,2.0,0.0,0.9666999999999997,0.6067316928040806,0.9,0.5077208333333334,0.4666666666666667,0.0,0.5,0.33333333333333337,1.0,0.8572439828530728,0.40748907944001533
CC(OCc1ccccn1)C(O)=O,EN300-245391,4.0,181.19099999999995,13.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0713,0.7543622478599953,0.6,0.49503750000000024,0.4666666666666667,0.0,0.5,1.0,0.5,1.0,0.4515642156862745
OC(=O)C12CC1C2,EN300-245413,1.0,98.101,7.0,0.0,1.0,1.0,2.0,2.0,0.0,0.48100000000000004,0.5175805580833749,0.9,0.8412458333333334,0.8666666666666667,1.0,1.0,1.0,1.0,0.8572439828530728,0.06629005983217229
Cn1c(ccc1C(O)=O)C#N,EN300-245474,1.0,150.13699999999997,11.0,0.0,3.0,1.0,4.0,1.0,0.0,0.5949799999999998,0.6368120524686071,0.9,0.6244291666666668,0.6,0.0,0.5,1.0,1.0,1.0,0.2912436274509803
Cn1[nH]c(cc1=O)C(O)=O,EN300-245647,1.0,142.11399999999998,10.0,0.0,3.0,2.0,5.0,1.0,0.0,-0.5883999999999998,0.5499704011409583,0.9,0.6578583333333334,0.6666666666666667,0.0,0.5,0.6666666666666667,1.0,1.0,0.3186833333333333
OC(=O)c1cccnc1-c1cncs1,EN300-245653,2.0,206.226,14.0,0.0,4.0,1.0,5.0,2.0,0.0,1.9033,0.8146648744579015,0.8,0.390725,0.4,0.0,0.0,1.0,1.0,0.8572439828530728,0.43301800100864285
OC(=O)[C@@H]1NCC[C@H]1C(F)(F)F,EN300-245747,1.0,183.12899999999996,12.0,2.0,2.0,2.0,6.0,1.0,0.0,0.6113999999999998,0.6257928171463237,0.9,0.4869625000000002,0.5333333333333333,0.0,1.0,0.6666666666666667,1.0,1.0,0.29565147058823527
CC(=O)N[C@H](C(O)=O)C(C)(C)C,EN300-245754,2.0,173.21199999999996,12.0,1.0,2.0,2.0,4.0,0.0,0.0,0.6217999999999997,0.6429761765494363,0.8,0.5282833333333334,0.5333333333333333,0.0,1.0,0.6666666666666667,1.0,0.8572439828530728,0.322717020616486
OC(=O)C1CCc2nccn2C1,EN300-245765,1.0,166.18,12.0,1.0,3.0,1.0,4.0,2.0,1.0,0.5301,0.661677600550356,0.9,0.5575833333333333,0.5333333333333333,0.0,0.5,1.0,0.5,0.8572439828530728,0.3741719225772703
OC(=O)C1CCCCC1C1CCCO1,EN300-245795,2.0,198.26199999999997,14.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0564,0.7383361710382689,0.8,0.42390833333333344,0.4,0.5,1.0,1.0,0.0,0.8572439828530728,0.3702905500282506
CC[C@H](C)[C@H](NC(=O)OC)C(O)=O,EN300-245807,4.0,189.21099999999998,13.0,2.0,3.0,2.0,5.0,0.0,0.0,0.8417000000000001,0.6867532953682166,0.6,0.46162083333333337,0.4666666666666667,0.0,0.5,0.6666666666666667,1.0,0.8572439828530728,0.4442851578713879
CC(F)(F)C(C)(C)C(O)=O,EN300-245901,2.0,152.14,10.0,0.0,1.0,1.0,4.0,0.0,0.0,1.7524000000000002,0.6540401566649623,0.8,0.6160833333333333,0.6666666666666667,0.0,1.0,1.0,1.0,0.8572439828530728,0.2574856480674663
Cn1ncc(Br)c1CCC(O)=O,EN300-245904,3.0,233.06499999999997,12.0,0.0,3.0,1.0,5.0,1.0,0.0,1.1998000000000002,0.8527758474129323,0.7,0.27889583333333345,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.38679656862745093
Nc1cn(CC(O)=O)nc1C(F)(F)F,EN300-245906,2.0,209.12699999999995,14.0,0.0,4.0,2.0,8.0,1.0,0.0,0.5687000000000002,0.7454794469749644,0.8,0.3786375000000002,0.4,0.0,0.0,0.6666666666666667,1.0,1.0,0.46525833333333333
Nc1ccn(CCC(O)=O)n1,EN300-245911,3.0,155.157,11.0,0.0,4.0,2.0,5.0,1.0,0.0,-0.06000000000000011,0.6402705067405289,0.7,0.6035124999999999,0.6,0.0,0.0,0.6666666666666667,1.0,1.0,0.43880245098039217
CC(C)n1nc(cc1N)C(O)=O,EN300-245912,2.0,169.184,12.0,0.0,4.0,2.0,5.0,1.0,0.0,0.7444,0.6838464227776219,0.8,0.5450666666666667,0.5333333333333333,0.0,0.0,0.6666666666666667,1.0,1.0,0.42999215686274506
CC(C)C[C@@H]1C[C@H]1C(O)=O,EN300-245924,3.0,142.19799999999998,10.0,2.0,1.0,1.0,2.0,1.0,0.0,1.7532,0.6514508983068099,0.7,0.6575083333333334,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,0.15009705882352942
CC[C@@H]1C[C@H]1C(O)=O,EN300-245925,2.0,114.14399999999998,8.0,2.0,1.0,1.0,2.0,1.0,0.0,1.1171,0.5836278581865652,0.8,0.7744000000000001,0.8,1.0,1.0,1.0,1.0,1.0,0.0971294117647058
N[C@@H]1CCCC[C@@H]1CC(O)=O,EN300-245940,2.0,157.213,11.0,2.0,2.0,2.0,3.0,1.0,0.0,0.9785999999999997,0.6276337622994962,0.8,0.5949458333333333,0.6,0.5,1.0,0.6666666666666667,1.0,1.0,0.23981029411764698
Cc1cc(sc1Cl)C(O)=O,EN300-245984,1.0,176.624,10.0,0.0,2.0,1.0,4.0,1.0,0.0,2.4081200000000003,0.7137233938625822,0.9,0.5140666666666667,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.23756078431372551
CC1CNCCC1CCC(O)=O,EN300-246013,3.0,171.24,12.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0967999999999998,0.6681136538265995,0.7,0.5365,0.5333333333333333,0.5,1.0,0.6666666666666667,0.0,1.0,0.39570588235294124
OC(=O)c1cc(ccc1F)C#N,EN300-246018,1.0,165.12299999999996,12.0,0.0,2.0,1.0,4.0,1.0,0.0,1.39558,0.683532371080529,0.9,0.5619875000000001,0.5333333333333333,0.0,1.0,1.0,1.0,1.0,0.24760931372549022
CC1(CCSCC1)C(O)=O,EN300-246042,1.0,160.238,10.0,0.0,2.0,1.0,3.0,1.0,0.0,1.6043,0.6327961832646904,0.9,0.5823416666666668,0.6666666666666667,0.5,1.0,1.0,1.0,1.0,0.17070490196078425
OC(=O)C1CNCCO1,EN300-246087,1.0,131.13100000000003,9.0,1.0,3.0,2.0,4.0,1.0,1.0,-0.9406000000000001,0.4818791377286957,0.9,0.7036208333333331,0.7333333333333334,0.0,0.5,0.6666666666666667,0.5,1.0,0.3642799019607843
CN1C[C@H](F)C[C@H]1C(O)=O,EN300-246192,1.0,147.149,10.0,2.0,2.0,1.0,4.0,1.0,0.0,0.11319999999999969,0.5720486700958529,0.9,0.6368791666666667,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.22311225490196074
CC(OCc1cccnc1)C(O)=O,EN300-246201,4.0,181.19099999999997,13.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0713,0.7543622478599953,0.6,0.49503750000000013,0.4666666666666667,0.0,0.5,1.0,0.5,1.0,0.4515642156862745
COc1ncncc1C(O)=O,EN300-246217,2.0,154.125,11.0,0.0,4.0,1.0,5.0,1.0,0.0,0.18339999999999995,0.6574923964290804,0.8,0.6078125,0.6,0.0,0.0,1.0,1.0,1.0,0.37555147058823524
Cc1ccc2ncc(cc2c1)C(O)=O,EN300-246232,1.0,187.198,14.0,0.0,2.0,1.0,3.0,2.0,0.0,2.2414199999999997,0.7443559645680747,0.9,0.47000833333333336,0.4,0.5,1.0,1.0,1.0,0.8572439828530728,0.22369055002825067
